file,line,col,word,code,rule,decision,context
openplc-editor/building-deploying/user-management.md,5,68,Device,D-TARGET,R16,stays,"**User Management** is where you manage them. It lives under the **Device** branch of the project tree, and unlike most of what is in that tree"
openplc-editor/building-deploying/user-management.md,5,175,device,D-TARGET,R16,stays,and unlike most of what is in that tree it configures the **connected device** rather than the project.
openplc-editor/building-deploying/user-management.md,7,29,Device,D-TARGET,R16,stays,"![The project tree with the Device branch expanded, showing Configuration, Runtime Status, Persistent St"
openplc-editor/building-deploying/user-management.md,9,24,device,D-TARGET,R16,stays,"Accounts belong to the device. They do not travel with the project, and two people working on the s"
openplc-editor/building-deploying/user-management.md,13,55,device,D-TARGET,R16,stays,The leaf is in the tree when you are **connected to a device** running **runtime 4.1.9 or newer**. Older runtimes predate the acco
openplc-editor/building-deploying/user-management.md,19,140,device,D-TARGET,R16,stays,"the network could claim it. So the first time you connect to an empty device, the editor asks you to create an account instead of asking you to si"
openplc-editor/building-deploying/user-management.md,21,86,device,D-TARGET,R16,stays,"count is always an administrator**, whatever you pick afterwards. The device would otherwise have no one able to create the second account."
openplc-editor/building-deploying/user-management.md,27,18,device,D-TARGET,R16,stays,| Sign in to the device | Yes | Yes |
openplc-editor/building-deploying/user-management.md,38,39,device,D-HOST,R15,stays,| [Retrieve the project stored on the device](retrieve-project) | Yes | No |
openplc-editor/building-deploying/user-management.md,44,38,device,D-HOST,R15,stays,The table lists every account on the device with its role. Your own account is marked **(you)**.
openplc-editor/building-deploying/user-management.md,56,147,device,D-TARGET,R16,stays,"cannot delete the account you are signed in as, which is what stops a device being left with no way in."
openplc-editor/building-deploying/user-management.md,66,33,device,D-HOST,R15,stays,Usernames must be unique on the device.
openplc-editor/building-deploying/user-management.md,80,53,device,D-TARGET,R16,stays,"> **Changing your own password signs you out.** The device revokes the session that made the change, so an old token cannot outl"
openplc-editor/building-deploying/user-management.md,86,3,device,D-TARGET,R16,stays,"A device must keep at least one administrator, so the runtime refuses to demot"
openplc-editor/building-deploying/user-management.md,96,85,device,D-TARGET,R16,stays,g to runtimes](../connecting-to-runtimes)** for signing in and what a device session is.
openplc-editor/building-deploying/user-management.md,97,51,device,D-TARGET,R16,stays,"- **[Runtime status](runtime-status)**, the other device-scoped screen, for what the device is and how it is running."
openplc-editor/building-deploying/user-management.md,97,86,device,D-TARGET,R16,stays,"atus](runtime-status)**, the other device-scoped screen, for what the device is and how it is running."
openplc-editor/building-deploying/user-management.md,98,130,device,D-REMOTE,R13,stays,beside this screen in the tree but is a project setting rather than a device one.
openplc-editor/building-deploying/user-management.md,99,105,device,D-HOST,R15,stays,"](retrieve-project)**, which requires an administrator account on the device."
openplc-editor/building-deploying/xml-export.md,69,85,device,D-TARGET,R16,stays,n** builds your project into a deployable program and uploads it to a device.
openplc-editor/building-deploying/xml-export.md,78,68,device,D-TARGET,R16,stays,- [Deployment](deployment-vplc): Deploy your compiled program to a device.
openplc-editor/building-deploying/xml-export.md,79,80,device,D-HOST,R15,stays,ting to Runtimes](../connecting-to-runtimes): Connect the IDE to your devices.
openplc-editor/custom-languages/python-blocks/python-restrictions.md,44,72,device,D-EDITORNODE,R17,stays,ython function blocks run inside the Python interpreter on the target device. The same one used by the OpenPLC runtime. So whatever is installed i
openplc-editor/custom-languages/python-blocks/python-restrictions.md,49,47,device,D-HOST,R15,stays,- **Any third-party packages installed on the device**: if you `pip install` a package on the device running the OpenPLC r
openplc-editor/custom-languages/python-blocks/python-restrictions.md,49,95,device,D-HOST,R15,stays,"ages installed on the device**: if you `pip install` a package on the device running the OpenPLC runtime (NumPy, Requests, paho-mqtt, pyserial, an"
openplc-editor/custom-languages/python-blocks/python-restrictions.md,51,5,device,D-EDITORNODE,R17,stays,"The device controls which packages are installed, not the editor. Two devices ca"
openplc-editor/custom-languages/python-blocks/python-restrictions.md,51,71,device,D-EDITORNODE,R17,stays,"The device controls which packages are installed, not the editor. Two devices can have different sets of packages, and a project that works on one"
openplc-editor/custom-languages/python-blocks/python-restrictions.md,51,320,device,D-EDITORNODE,R17,stays,es your project needs and make sure they're installed on every target device before deploying.
openplc-editor/custom-languages/python-blocks/python-restrictions.md,57,84,device,D-TARGET,H09,stays,as np   # Available only if `pip install numpy` was run on the target device
openplc-editor/custom-languages/python-blocks/python-restrictions.md,58,52,device,D-TARGET,H09,stays,import requests      # Same. Depends on the target device's Python environment
openplc-editor/custom-languages/python-blocks/python-restrictions.md,76,74,device,D-HOST,R15,stays,"*Install packages from inside a block**: `pip install` happens on the device, not from your block code. A block cannot install its own dependencie"
openplc-editor/custom-languages/python-blocks/python-restrictions.md,77,251,device,D-HOST,R15,stays,onomy Edge project. (You can still import any module installed on the device.)
openplc-editor/workspace-overview/project-explorer.md,5,134,Device,D-EDITORNODE,R17,stays,"with Functions, Function Blocks, Programs/main, Data Types, Resource, Device/Orchestrators, and Servers branches](../images/project-tree.png)"
openplc-editor/workspace-overview/project-explorer.md,5,141,Orchestrator,O-EDGEDEV,R04,changes,"nctions, Function Blocks, Programs/main, Data Types, Resource, Device/Orchestrators, and Servers branches](../images/project-tree.png)"
openplc-editor/workspace-overview/project-explorer.md,11,99,Device,D-REMOTE,R13,stays,"ting Function, Function Block, Program, Data Type, Server, and Remote Device options, each with a small icon and a chevron indicating a sub-menu]("
openplc-editor/workspace-overview/project-explorer.md,20,11,device,D-LITERAL,R10,stays,"- `remote-device`: Modbus master, EtherCAT, or other supported remote protocols"
openplc-editor/workspace-overview/project-explorer.md,53,5,Device,D-EDITORNODE,R17,stays,### Device
openplc-editor/workspace-overview/project-explorer.md,54,11,orchestrator,O-EDGEDEV,R04,changes,Lists the orchestrator and remote-device entries for this project.
openplc-editor/workspace-overview/project-explorer.md,54,35,device,D-REMOTE,R13,stays,Lists the orchestrator and remote-device entries for this project.
openplc-editor/workspace-overview/project-explorer.md,56,5,Orchestrator,O-EDGEDEV,R04,changes,- **Orchestrators**: opens the connection screen. From there you pick an orchestrator
openplc-editor/workspace-overview/project-explorer.md,56,74,orchestrator,O-EDGEDEV,R04,changes,*Orchestrators**: opens the connection screen. From there you pick an orchestrator + a vPLC and log in. See **[Connecting to a vPLC](../connecting-to-ru
openplc-editor/workspace-overview/project-explorer.md,57,9,Orchestrator,O-EDGEDEV,R04,changes,"- Below Orchestrators, any **remote devices** you've added live as siblings of the orchest"
openplc-editor/workspace-overview/project-explorer.md,57,37,device,D-REMOTE,R13,stays,"- Below Orchestrators, any **remote devices** you've added live as siblings of the orchestrator entry. Each one"
openplc-editor/workspace-overview/project-explorer.md,57,84,orchestrator,O-EDGEDEV,R04,changes,"strators, any **remote devices** you've added live as siblings of the orchestrator entry. Each one (Modbus master, EtherCAT bus master) opens its own ed"
openplc-editor/workspace-overview/workspace-layout.md,50,134,Device,D-EDITORNODE,R17,stays,"with Functions, Function Blocks, Programs/main, Data Types, Resource, Device/Orchestrators, and Servers branches](../images/project-tree.png)"
openplc-editor/workspace-overview/workspace-layout.md,50,141,Orchestrator,O-EDGEDEV,R04,changes,"nctions, Function Blocks, Programs/main, Data Types, Resource, Device/Orchestrators, and Servers branches](../images/project-tree.png)"
openplc-editor/workspace-overview/workspace-layout.md,59,5,Device,D-REMOTE,R13,stays,"- **Device**: connected orchestrators and remote devices (Modbus master, EtherCA"
openplc-editor/workspace-overview/workspace-layout.md,59,25,orchestrator,O-EDGEDEV,R04,changes,"- **Device**: connected orchestrators and remote devices (Modbus master, EtherCAT)."
openplc-editor/workspace-overview/workspace-layout.md,59,50,device,D-REMOTE,R13,stays,"- **Device**: connected orchestrators and remote devices (Modbus master, EtherCAT)."
openplc-editor/workspace-overview/workspace-layout.md,62,200,device,D-REMOTE,R13,stays,"popover (function, function-block, program, data-type, server, remote-device)."
openplc-editor/workspace-overview/workspace-layout.md,84,5,Device,D-REMOTE,R13,stays,"- **Device entries** open per-device configuration editors (e.g., Modbus master"
openplc-editor/workspace-overview/workspace-layout.md,84,31,device,D-REMOTE,R13,stays,"- **Device entries** open per-device configuration editors (e.g., Modbus master groups, EtherCAT slave cha"
openplc-editor/hardware-configuration/board-selection.md,3,427,Orchestrator,O-EDGEDEV,R04,changes,g/simulator) (selected by default) or deploy to runtime instances via Orchestrators. See [Running with the Simulator](../building-deploying/simulator) t
openplc-editor/hardware-configuration/board-selection.md,3,593,device,D-EDITORNODE,R17,stays,"hardware, or [Connecting to Runtimes](../connecting-to-runtimes) for device deployment."
openplc-editor/hardware-configuration/board-selection.md,12,22,Device,D-EDITORNODE,R17,stays,2. Navigate to the **Device** section in the Project Explorer.
